"ExerciseId","Verdict","PreviousName","CurrentName","PreviousMetadata","CurrentMetadata","ActualFinalDemonstration","ExactCorrection","Reason","FullLoop","Crop","LoopSeam","PlaybackSpeed","Mirroring","Travel","HoldFrame","Equipment"
"712","CORRECTED","Standing Arms-Back Chest-Opener Hold","Standing Arms-Back Chest-Opener Hold","name=Standing Arms-Back Chest-Opener Hold | demand=0 | primary=Chest | secondary=[ScapularGirdle;DeepAndIntersegmentalBack;ShoulderAdductorsAndExtensors] | practice=Standing mobility and stretching | motion=ChestOpenerHold | mode=Hold | presentation=Still | holdFrame=93 | side=Continuous | direction=None | blocks=[712:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Standing Arms-Back Chest-Opener Hold | demand=0 | primary=Chest | secondary=[ScapularGirdle;DeepAndIntersegmentalBack;ShoulderAdductorsAndExtensors] | practice=Standing mobility and stretching | motion=ChestOpenerHold | mode=Hold | presentation=Still | holdFrame=93 | side=Continuous | direction=None | blocks=[712:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Standing Arms-Back Chest-Opener Hold as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"733","CORRECTED","Alternating Side Lunge with Chest Push","Alternating Side Lunge with Chest Push","name=Alternating Side Lunge with Chest Push | demand=2 | primary=MajorHipAdductors | secondary=[MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors;HipFlexors;Chest;ElbowExtensors] | practice=Bodyweight conditioning | motion=Lunge | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[733:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Alternating Side Lunge with Chest Push | demand=2 | primary=MajorHipAdductors | secondary=[MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors;HipFlexors;Chest;ElbowExtensors] | practice=Bodyweight conditioning | motion=Lunge | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[733:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Alternating Side Lunge with Chest Push as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"740","CORRECTED","Clasped-Hand Upper-Back Stretch","Clasped-Hand Upper-Back Stretch","name=Clasped-Hand Upper-Back Stretch | demand=0 | primary=ScapularGirdle | secondary=[DeepAndIntersegmentalBack;RotatorCuff;ShoulderAdductorsAndExtensors] | practice=Stretching | motion=BackBalance | mode=Hold | presentation=Still | holdFrame=90 | side=Continuous | direction=None | blocks=[740:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Clasped-Hand Upper-Back Stretch | demand=0 | primary=ScapularGirdle | secondary=[DeepAndIntersegmentalBack;RotatorCuff;ShoulderAdductorsAndExtensors] | practice=Stretching | motion=BackBalance | mode=Hold | presentation=Still | holdFrame=90 | side=Continuous | direction=None | blocks=[740:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Clasped-Hand Upper-Back Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"741","CORRECTED","Cross-Body Shoulder Stretch","Cross-Body Shoulder Stretch","name=Cross-Body Shoulder Stretch | demand=0 | primary=RotatorCuff | secondary=[ShoulderAdductorsAndExtensors;ShoulderAbductors] | practice=Stretching | motion=ShoulderStretch | mode=Hold | presentation=Still | holdFrame=10 | side=ScreenRightThenLeft | direction=None | blocks=[741:ScreenRight:None:False:Full;741:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Cross-Body Shoulder Stretch | demand=0 | primary=RotatorCuff | secondary=[ShoulderAdductorsAndExtensors;ShoulderAbductors] | practice=Stretching | motion=ShoulderStretch | mode=Hold | presentation=Still | holdFrame=10 | side=ScreenRightThenLeft | direction=None | blocks=[741:ScreenRight:None:False:Full;741:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Cross-Body Shoulder Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"742","CORRECTED","Overhead Triceps Stretch","Overhead Triceps Stretch","name=Overhead Triceps Stretch | demand=0 | primary=ElbowExtensors | secondary=[ShoulderAbductors;ScapularGirdle] | practice=Stretching | motion=ArmRaise | mode=Hold | presentation=Still | holdFrame=20 | side=ScreenRightThenLeft | direction=None | blocks=[742:ScreenRight:None:False:Full;742:ScreenLeft:None:True:Full;338:ScreenLeft:None:False:Full;338:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Overhead Triceps Stretch | demand=0 | primary=ElbowExtensors | secondary=[ShoulderAbductors;ScapularGirdle] | practice=Stretching | motion=ArmRaise | mode=Hold | presentation=Still | holdFrame=20 | side=ScreenRightThenLeft | direction=None | blocks=[742:ScreenRight:None:False:Full;742:ScreenLeft:None:True:Full;338:ScreenLeft:None:False:Full;338:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Overhead Triceps Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"743","CORRECTED","Standing Large Arm Circles","Standing Large Arm Circles","name=Standing Large Arm Circles | demand=1 | primary=RotatorCuff | secondary=[ScapularGirdle;ShoulderAbductors;ShoulderAdductorsAndExtensors;Chest] | practice=Shoulder mobility | motion=ArmCircle | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=BackwardThenForward | blocks=[743:None:Backward:False:FirstDirection;743:None:Forward:False:SecondDirection] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Standing Large Arm Circles | demand=1 | primary=RotatorCuff | secondary=[ScapularGirdle;ShoulderAbductors;ShoulderAdductorsAndExtensors;Chest] | practice=Shoulder mobility | motion=ArmCircle | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=BackwardThenForward | blocks=[743:None:Backward:False:FirstDirection;743:None:Forward:False:SecondDirection] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Standing Large Arm Circles as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"744","CORRECTED","Standing Figure-Four Glute Stretch","Standing Figure-Four Glute Stretch","name=Standing Figure-Four Glute Stretch | demand=0 | primary=DeepHipRotators | secondary=[GlutealExtensors;HipAbductors] | practice=Stretching | motion=HipHinge | mode=Hold | presentation=Still | holdFrame=10 | side=ScreenRightThenLeft | direction=None | blocks=[744:ScreenRight:None:False:Full;744:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Standing Figure-Four Glute Stretch | demand=0 | primary=DeepHipRotators | secondary=[GlutealExtensors;HipAbductors] | practice=Stretching | motion=HipHinge | mode=Hold | presentation=Still | holdFrame=10 | side=ScreenRightThenLeft | direction=None | blocks=[744:ScreenRight:None:False:Full;744:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Standing Figure-Four Glute Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"745","CORRECTED","One-Arm Curl Against Other Hand","One-Arm Curl Against Other Hand","name=One-Arm Curl Against Other Hand | demand=2 | primary=ElbowFlexors | secondary=[ForearmFlexorsAndPronators;IntrinsicHand] | practice=Self-resistance | motion=ArmCurl | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[745:ScreenLeft:None:False:Full;745:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=One-Arm Curl Against Other Hand | demand=2 | primary=ElbowFlexors | secondary=[ForearmFlexorsAndPronators;IntrinsicHand] | practice=Self-resistance | motion=ArmCurl | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[745:ScreenLeft:None:False:Full;745:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates One-Arm Curl Against Other Hand as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"746","CORRECTED","Staggered Calf-and-Ankle Stretch","Staggered Calf-and-Ankle Stretch","name=Staggered Calf-and-Ankle Stretch | demand=0 | primary=CalfDeepPosteriorLegAndPlantarFoot | secondary=[Soleus;AnteriorLateralLowerLegAndDorsalFoot] | practice=Stretching | motion=LegBalance | mode=Hold | presentation=Still | holdFrame=55 | side=ScreenRightThenLeft | direction=None | blocks=[746:ScreenRight:None:False:Full;746:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Staggered Calf-and-Ankle Stretch | demand=0 | primary=CalfDeepPosteriorLegAndPlantarFoot | secondary=[Soleus;AnteriorLateralLowerLegAndDorsalFoot] | practice=Stretching | motion=LegBalance | mode=Hold | presentation=Still | holdFrame=55 | side=ScreenRightThenLeft | direction=None | blocks=[746:ScreenRight:None:False:Full;746:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Incompatible","The complete packaged loop demonstrates Staggered Calf-and-Ankle Stretch as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"747","CORRECTED","Standing Quad Stretch","Standing Quad Stretch","name=Standing Quad Stretch | demand=0 | primary=LateralKneeExtensors | secondary=[MedialAndDeepKneeExtensors;HipFlexors] | practice=Stretching | motion=LegBalance | mode=Hold | presentation=Still | holdFrame=50 | side=ScreenLeftThenRight | direction=None | blocks=[747:ScreenLeft:None:False:Full;747:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Standing Quad Stretch | demand=0 | primary=LateralKneeExtensors | secondary=[MedialAndDeepKneeExtensors;HipFlexors] | practice=Stretching | motion=LegBalance | mode=Hold | presentation=Still | holdFrame=50 | side=ScreenLeftThenRight | direction=None | blocks=[747:ScreenLeft:None:False:Full;747:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Standing Quad Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"748","CORRECTED","Alternating Wide-Stance Groin-Hamstring Shift","Alternating Wide-Stance Groin-Hamstring Shift","name=Alternating Wide-Stance Groin-Hamstring Shift | demand=0 | primary=PosteriorThighAndKneeFlexors | secondary=[MajorHipAdductors;AccessoryHipAdductors;GlutealExtensors] | practice=Stretching | motion=HipShift | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[748:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Alternating Wide-Stance Groin-Hamstring Shift | demand=0 | primary=PosteriorThighAndKneeFlexors | secondary=[MajorHipAdductors;AccessoryHipAdductors;GlutealExtensors] | practice=Stretching | motion=HipShift | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[748:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Alternating Wide-Stance Groin-Hamstring Shift as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"750","CORRECTED","Heel-Forward Hamstring Stretch","Heel-Forward Hamstring Stretch","name=Heel-Forward Hamstring Stretch | demand=0 | primary=PosteriorThighAndKneeFlexors | secondary=[GlutealExtensors;SpinalExtensors] | practice=Stretching | motion=LegBalance | mode=Hold | presentation=Still | holdFrame=40 | side=ScreenLeftThenRight | direction=None | blocks=[750:ScreenLeft:None:False:Full;750:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Heel-Forward Hamstring Stretch | demand=0 | primary=PosteriorThighAndKneeFlexors | secondary=[GlutealExtensors;SpinalExtensors] | practice=Stretching | motion=LegBalance | mode=Hold | presentation=Still | holdFrame=40 | side=ScreenLeftThenRight | direction=None | blocks=[750:ScreenLeft:None:False:Full;750:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Incompatible","The complete packaged loop demonstrates Heel-Forward Hamstring Stretch as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"751","CORRECTED","Neck Side Stretch","Neck Side Stretch","name=Neck Side Stretch | demand=0 | primary=AnteriorLateralNeckAndHyoidMuscles | secondary=[PosteriorNeckAndSuboccipitalMuscles] | practice=Stretching | motion=GazeDiagonal | mode=Hold | presentation=Still | holdFrame=20 | side=ScreenLeftThenRight | direction=None | blocks=[751:ScreenLeft:None:False:Full;751:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Neck Side Stretch | demand=0 | primary=AnteriorLateralNeckAndHyoidMuscles | secondary=[PosteriorNeckAndSuboccipitalMuscles] | practice=Stretching | motion=GazeDiagonal | mode=Hold | presentation=Still | holdFrame=20 | side=ScreenLeftThenRight | direction=None | blocks=[751:ScreenLeft:None:False:Full;751:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Neck Side Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"752","CORRECTED","Straight-Arm Wrist Stretch","Straight-Arm Wrist Stretch","name=Straight-Arm Wrist Stretch | demand=0 | primary=ForearmExtensorsAndSupinators | secondary=[ForearmFlexorsAndPronators] | practice=Stretching | motion=WristMotion | mode=Hold | presentation=Still | holdFrame=50 | side=ScreenLeftThenRight | direction=None | blocks=[752:ScreenLeft:None:False:Full;752:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Straight-Arm Wrist Stretch | demand=0 | primary=ForearmExtensorsAndSupinators | secondary=[ForearmFlexorsAndPronators] | practice=Stretching | motion=WristMotion | mode=Hold | presentation=Still | holdFrame=50 | side=ScreenLeftThenRight | direction=None | blocks=[752:ScreenLeft:None:False:Full;752:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Straight-Arm Wrist Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"755","CORRECTED","Outward Wrist Circles","Outward Wrist Circles","name=Outward Wrist Circles | demand=0 | primary=ForearmFlexorsAndPronators | secondary=[ForearmExtensorsAndSupinators] | practice=Hand mobility | motion=WristCircle | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenRightThenLeft | direction=None | blocks=[] | sessionMovement=755 | insect=Incompatible | hardFloor=Compatible","name=Outward Wrist Circles | demand=0 | primary=ForearmFlexorsAndPronators | secondary=[ForearmExtensorsAndSupinators] | practice=Hand mobility | motion=WristCircle | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenRightThenLeft | direction=None | blocks=[] | sessionMovement=755 | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Outward Wrist Circles as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"756","CORRECTED","Outward Controlled Wrist Circles","Outward Controlled Wrist Circles","name=Outward Controlled Wrist Circles | demand=0 | primary=ForearmExtensorsAndSupinators | secondary=[ForearmFlexorsAndPronators;ElbowFlexors] | practice=Wrist mobility | motion=WristCAR | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[] | sessionMovement=755 | insect=Incompatible | hardFloor=Compatible","name=Outward Controlled Wrist Circles | demand=0 | primary=ForearmExtensorsAndSupinators | secondary=[ForearmFlexorsAndPronators;ElbowFlexors] | practice=Wrist mobility | motion=WristCAR | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[] | sessionMovement=755 | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Outward Controlled Wrist Circles as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"758","CORRECTED","Backward Knee-and-Ankle Circles","Backward Knee-and-Ankle Circles","name=Backward Knee-and-Ankle Circles | demand=1 | primary=AnteriorLateralLowerLegAndDorsalFoot | secondary=[DeepHipRotators;HipFlexors;AbdominalWall;CalfDeepPosteriorLegAndPlantarFoot] | practice=Standing bodyweight conditioning | motion=KneeAnkleCircle | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Backward Knee-and-Ankle Circles | demand=1 | primary=AnteriorLateralLowerLegAndDorsalFoot | secondary=[DeepHipRotators;HipFlexors;AbdominalWall;CalfDeepPosteriorLegAndPlantarFoot] | practice=Standing bodyweight conditioning | motion=KneeAnkleCircle | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Backward Knee-and-Ankle Circles as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"784","CORRECTED","Extended Mountain Pose","Extended Mountain Pose","name=Extended Mountain Pose | demand=0 | primary=CalfDeepPosteriorLegAndPlantarFoot | secondary=[Soleus;ShoulderAbductors;ScapularGirdle;Chest] | practice=Yoga | motion=ChestOpen | mode=Hold | presentation=Still | holdFrame=80 | side=Continuous | direction=None | blocks=[784:None:None:False:Full;969:None:None:False:Full;1000:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Extended Mountain Pose | demand=0 | primary=CalfDeepPosteriorLegAndPlantarFoot | secondary=[Soleus;ShoulderAbductors;ScapularGirdle;Chest] | practice=Yoga | motion=ChestOpen | mode=Hold | presentation=Still | holdFrame=80 | side=Continuous | direction=None | blocks=[784:None:None:False:Full;969:None:None:False:Full;1000:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Extended Mountain Pose as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"804","CORRECTED","Alternating Arms-Spread Torso Twist","Alternating Arms-Spread Torso Twist","name=Alternating Arms-Spread Torso Twist | demand=1 | primary=DeepAndIntersegmentalBack | secondary=[AbdominalWall;ShoulderAbductors] | practice=Bodyweight conditioning | motion=CoreRotation | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[804:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Alternating Arms-Spread Torso Twist | demand=1 | primary=DeepAndIntersegmentalBack | secondary=[AbdominalWall;ShoulderAbductors] | practice=Bodyweight conditioning | motion=CoreRotation | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[804:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Alternating Arms-Spread Torso Twist as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"816","CORRECTED","Side-Step Overhead Reach","Side-Step Overhead Reach","name=Side-Step Overhead Reach | demand=1 | primary=DeepAndIntersegmentalBack | secondary=[AbdominalWall;SpinalExtensors;DeepHipRotators] | practice=Standing core conditioning | motion=SideStepOverheadReach | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[816:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Side-Step Overhead Reach | demand=1 | primary=DeepAndIntersegmentalBack | secondary=[AbdominalWall;SpinalExtensors;DeepHipRotators] | practice=Standing core conditioning | motion=SideStepOverheadReach | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[816:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Side-Step Overhead Reach as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"818","CORRECTED","Standing Cat-Cow","Standing Cat-Cow","name=Standing Cat-Cow | demand=0 | primary=SpinalExtensors | secondary=[DeepAndIntersegmentalBack;AbdominalWall;ScapularGirdle] | practice=Standing mobility and movement practice | motion=SpineWave | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[818:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Standing Cat-Cow | demand=0 | primary=SpinalExtensors | secondary=[DeepAndIntersegmentalBack;AbdominalWall;ScapularGirdle] | practice=Standing mobility and movement practice | motion=SpineWave | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[818:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Standing Cat-Cow as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"825","CORRECTED","Alternating Deadlift with Body Twist","Alternating Deadlift with Body Twist","name=Alternating Deadlift with Body Twist | demand=1 | primary=SpinalExtensors | secondary=[DeepAndIntersegmentalBack;PosteriorThighAndKneeFlexors;GlutealExtensors;AbdominalWall] | practice=Bodyweight conditioning | motion=HipShift | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[825:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Alternating Deadlift with Body Twist | demand=1 | primary=SpinalExtensors | secondary=[DeepAndIntersegmentalBack;PosteriorThighAndKneeFlexors;GlutealExtensors;AbdominalWall] | practice=Bodyweight conditioning | motion=HipShift | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[825:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Alternating Deadlift with Body Twist as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"831","CORRECTED","Alternating Knee-Up Reverse Fly","Alternating Knee-Up Reverse Fly","name=Alternating Knee-Up Reverse Fly | demand=1 | primary=ScapularGirdle | secondary=[HipFlexors;AbdominalWall;ShoulderAbductors;RotatorCuff] | practice=Bodyweight conditioning | motion=CoreBrace | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[831:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Alternating Knee-Up Reverse Fly | demand=1 | primary=ScapularGirdle | secondary=[HipFlexors;AbdominalWall;ShoulderAbductors;RotatorCuff] | practice=Bodyweight conditioning | motion=CoreBrace | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[831:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Alternating Knee-Up Reverse Fly as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
